,level_0,asteroid,planet,dist,dist_max,dist_min,v_inf,v_rel
45,2021-12-27,2003 MS2 , Earth,0.153081791892781,0.153082081606072,0.153081502179709,12.7889625690226,12.7903234821292
46,2021-12-27,2003 YL118 , Earth,0.150388864937747,0.150392012135201,0.150385717740822,20.2460008263408,20.2468759069079
47,2021-12-27,2006 CT , Earth,0.200243802887749,0.20024427843626,0.200243327339238,12.8447475114544,12.845783393221
48,2021-12-27,2011 YG6 , Earth,0.26578707647174,0.265788713316688,0.265785439626793,21.8492640470974,21.849722861586
49,2021-12-27,2016 JB18 , Earth,0.169621418836099,0.170654621094608,0.168588470412009,8.26621686657448,8.2681169600168
50,2021-12-27,2018 AH , Earth,0.0303977239041108,0.0544651635169006,0.006695679847068,12.696897849121,12.7037995422583
51,2021-12-27,2019 AU6 , Earth,0.461806709578566,0.466829703859489,0.456783847006348,23.0202804502232,23.0205310837377
52,2021-12-27,2020 BF6 , Earth,0.185074994447642,0.206562836785696,0.165324545333921,10.6549648687119,10.6563159611255
53,2021-12-27,2020 BO3 , Earth,0.311098893832261,0.321401097550659,0.300797439299594,10.3509862519906,10.3518136506273
54,2021-12-27,2021 NO1 , Earth,0.109990218617176,0.114316457810478,0.109098052173422,10.7923533039054,10.7945976869633
55,2021-12-27,2021 UN20 , Earth,0.0647986338176172,0.064808945318302,0.0647883223128549,6.29913093061045,6.30565533718951
56,2021-12-28,2000 LG6 , Earth,0.165577161834241,0.165904905717366,0.165255468966961,4.58621401051682,4.58972146115418
57,2021-12-28,2011 KB , Earth,0.446917754378441,0.449442964944598,0.444406483376651,17.2311101134532,17.2314561063087
58,2021-12-28,2011 XF , Earth,0.297408130127095,0.304570427979639,0.290418477489485,3.58881830998792,3.59131380715111
59,2021-12-28,2014 NL52 , Earth,0.45715439504574,0.457524427994316,0.456784949637125,8.5462343251284,8.54691628266588
60,2021-12-28,2016 PA40 , Earth,0.285248469091148,0.286434671560247,0.284083936307437,10.0399970933624,10.0409274197227
61,2021-12-28,2018 VZ5 , Earth,0.271657353619512,0.274780111651852,0.268633589609799,11.8239256179811,11.8247551133558
62,2021-12-28,2020 BH3 , Earth,0.237811407358403,0.292295450710481,0.183330321239556,14.6599212572099,14.6606855094424
63,2021-12-28,2021 DG , Earth,0.482640740601031,0.486107092794384,0.479174385843964,10.5067870735705,10.5073124947658
64,2021-12-28,2021 JB , Earth,0.32885795369768,0.329606321857972,0.328109772265976,11.4795818338008,11.4802876060667
65,2021-12-28,2021 WY3 , Earth,0.107953710423466,0.108184165749046,0.10772325505393,19.3024230873371,19.3037017281666
66,2021-12-28,380818 , Earth,0.230506453427324,0.230507455741955,0.230505451117477,13.0333757359982,13.0342626011227
67,2021-12-28,488803 , Earth,0.455864537787766,0.455864894032586,0.45586418154362,14.8430481377978,14.8434419123905
68,2021-12-29,162463 , Earth,0.175266283117893,0.175267270319266,0.175265295959658,14.418184168962,14.4192385255901
69,2021-12-29,2002 JQ9 , Earth,0.401146494966937,0.401148254792148,0.401144735155817,14.1718013256836,14.1722700064359
70,2021-12-29,2013 UG1 , Earth,0.229339166977744,0.229340597254655,0.229337736708289,17.9676431496764,17.9682897489288
71,2021-12-29,2015 XK55 , Earth,0.127642437143884,0.14096669438094,0.116339274904028,8.25768693973197,8.2602144468985
72,2021-12-29,2015 XV261 , Earth,0.439965249971794,0.552879705971704,0.327247038689418,22.0116511045884,22.0119262350308
73,2021-12-29,2017 AE3 , Earth,0.0236956837788724,0.112726210294247,0.0214877155080777,19.077729397838,19.0836225730656
74,2021-12-29,2017 YV3 , Earth,0.138035199712112,0.169070908908061,0.108216564718588,9.02991936601816,9.032056773082
75,2021-12-29,2019 RP1 , Earth,0.306220799350069,0.309565780770488,0.306067200879893,25.4424048451422,25.4427468376511
76,2021-12-29,2019 YV1 , Earth,0.336006105403144,0.336115538447123,0.335896672533163,14.4616500211579,14.4621983474966
77,2021-12-29,2020 GM1 , Earth,0.325390984522823,0.393370408170178,0.264807859707496,33.5369737776476,33.5372179415112
78,2021-12-29,2021 DC1 , Earth,0.288487137613213,0.291786090100688,0.285284278420518,5.7422529807018,5.74386119074165
79,2021-12-29,2021 VX , Earth,0.129689956603239,0.129712603528381,0.129667309682771,5.68847182614197,5.69208236976248
80,2021-12-29,2021 WT1 , Earth,0.0691900239953915,0.0692688685951945,0.0691111793830696,12.6851648013425,12.6882002354079
81,2021-12-29,2021 XH2 , Earth,0.183576396985313,0.188248171025176,0.178904624658602,22.1853402587098,22.1859944775063
82,2021-12-29,410195 , Earth,0.336545014967181,0.33654535392466,0.336544676009703,3.12233913809365,3.12487375824939
83,2021-12-29,458122 , Earth,0.22833032789889,0.22833220401608,0.228328451781712,25.2864351503585,25.28689663493
84,2021-12-29,531277 , Earth,0.346347517305434,0.346348150735023,0.346346883875865,27.2004645306048,27.2007473581467
85,2021-12-30,2002 AY1 , Earth,0.31068134135521,0.310681439144828,0.31068124356561,25.8052750475176,25.8056073900282
86,2021-12-30,2012 DK4 , Earth,0.439722602734943,0.480392647799513,0.39925005223722,18.6722192842519,18.672543798563
87,2021-12-30,2021 CF9 , Earth,0.214061586491043,0.214061960752213,0.214061212229873,13.4077522141443,13.4086805446182
88,2021-12-30,2021 SX3 , Earth,0.265119334631294,0.265267297062607,0.264971372394132,15.1701248262043,15.1707873055133
89,2021-12-30,425755 , Earth,0.350966243230538,0.350969698451165,0.350962788016174,22.4057142651414,22.4060530975421
90,2021-12-30,459462 , Earth,0.11679480239252,0.116795179030832,0.116794425755132,15.3932723039262,15.3947542656391
91,2021-12-31,2003 SM84 , Earth,0.239718380624627,0.239720324058266,0.239716437190976,4.4208260970923,4.4233396275105
92,2021-12-31,2013 XS3 , Earth,0.497400004574956,0.497401253538602,0.497398755613205,15.1251078700539,15.1254620329062
93,2021-12-31,2016 YN1 , Earth,0.26642859918363,0.266993729686492,0.265863512951369,14.1435944066401,14.144301474125
94,2021-12-31,2018 PQ23 , Earth,0.322732137571944,0.322733913962359,0.322730361231831,15.7165114598772,15.7170367590671
95,2021-12-31,2019 AE3 , Earth,0.111851865418644,0.115890333928253,0.107814106459526,7.77821898391242,7.78128097191905
96,2021-12-31,2019 YB4 , Earth,0.0934652213711072,0.0962107618746163,0.090719921949231,8.68647062387817,8.68975185592888
97,2021-12-31,2020 BO2 , Earth,0.459141185491953,0.558602681522312,0.359679332851238,23.8191061264107,23.8193497607077
98,2021-12-31,2020 TG , Earth,0.174321570311203,0.175564898830916,0.173078848306548,5.95853592254923,5.96110057318023
99,2021-12-31,2021 BZ2 , Earth,0.262771244248061,0.263230148805023,0.262312550427555,7.55194866491663,7.55329123476007
100,2021-12-31,2021 NT14 , Earth,0.114792920306971,0.114793855915811,0.114791984706985,9.9706978639043,9.9730255317425
101,2022-01-01,2007 TL23 , Earth,0.197682128500758,0.197685066835163,0.197679190166779,31.1005403267649,31.1009737118769
102,2022-01-01,2012 AP10 , Earth,0.397118153292868,0.397125850050335,0.397110456535716,15.9955146842949,15.995934142509
103,2022-01-01,2016 CN248 , Earth,0.406687580710293,0.412158929707971,0.40121762005672,10.6976954773355,10.6983078965168
104,2022-01-01,2017 KU34 , Earth,0.183371088698182,0.183372448153418,0.183369729242945,10.1446576326666,10.1460898648966
105,2022-01-01,2018 NQ1 , Earth,0.464204955906879,0.48923610914826,0.439863814352089,7.80027220289928,7.80100802417696
106,2022-01-01,2018 VB7 , Earth,0.15768057848321,0.163364155764312,0.152351081277363,9.53307049545684,9.53484289233885
107,2022-01-01,2019 JJ1 , Jupiter,0.648237034345024,0.648330079380656,0.648144094827682,5.64859066244606,5.87536275890215
108,2022-01-01,2019 NP5 , Earth,0.419111392990798,0.419573482319491,0.418649532602523,14.8438862161057,14.8443144973031
109,2022-01-01,2019 XK1 , Earth,0.233582989331043,0.268498478767468,0.198751236605683,9.82374514777116,9.82490624447704
110,2022-01-01,2021 OS , Earth,0.461108833316359,0.461196696987062,0.461020973851264,19.1640809529222,19.1643824738784
111,2022-01-01,363505 , Earth,0.157697639972094,0.157698381502098,0.157696898442492,12.5171811123797,12.518530874425
112,2022-01-01,376848 , Earth,0.342086377713861,0.342086947054875,0.342085808373314,17.7005709462479,17.7010109778859
113,2022-01-01,488490 , Earth,0.407186072188377,0.40718627736798,0.407185867008775,21.0770889324202,21.0773993923935
114,2022-01-02,2013 BC70 , Earth,0.141624584359799,0.141625829414462,0.141623339306585,10.1529733269247,10.154826179379
115,2022-01-02,2016 JT28 , Earth,0.172624828378556,0.275488134799239,0.149336501465476,13.5088820299511,13.510024569712
116,2022-01-02,2016 PC2 , Earth,0.495238862987058,0.495239291895595,0.495238434078888,20.4074573160971,20.4077209528397
117,2022-01-02,2017 YK7 , Earth,0.35115305530191,0.44730792662278,0.255537185549749,21.4498244322228,21.4501781758156
118,2022-01-02,2018 PR23 , Earth,0.483239186617573,0.516266559836466,0.450225300436832,8.43261611582761,8.43326995516454
119,2022-01-02,2020 RG2 , Earth,0.394202745973465,0.394375019846345,0.394035305554585,14.9835311869379,14.9839822860768
120,2022-01-02,2021 JG1 , Earth,0.489972652536098,0.490244672397158,0.4897006326566,9.07732810182107,9.07792715882785
121,2022-01-02,2021 NT8 , Earth,0.438033789999523,0.438040435976935,0.43802714404818,27.0232529447401,27.0234780394603
122,2022-01-02,2021 TK3 , Earth,0.343041162551471,0.343077637595488,0.343004687994496,7.78974400884422,7.79074105472291
123,2022-01-03,2006 BV39 , Earth,0.492695770655417,0.561090229893431,0.424316798536204,22.7389275604976,22.7391653875609
124,2022-01-03,2007 BD , Earth,0.377248634078009,0.384468243914565,0.37003099223123,19.3258455772351,19.3262110391029
125,2022-01-03,2019 DQ , Venus,0.0687498561393779,0.0790523969284289,0.0601085869191153,11.6602559368997,11.6629644979605
126,2022-01-03,2020 AL3 , Earth,0.33940914805019,0.362637868712277,0.316180443704765,23.2286204995354,23.2289584571494
127,2022-01-03,2021 BO , Earth,0.48493524428605,0.485090816512127,0.484779672288986,19.5940260963133,19.5943065116857
128,2022-01-03,2021 LG7 , Earth,0.189825277285836,0.209323230722578,0.170773447870636,9.29064785276488,9.29215854851403
129,2022-01-03,2021 UW6 , Earth,0.282171838090382,0.282418377049253,0.281925299130357,10.9221331715493,10.9229976895385
130,2022-01-03,524392 , Venus,0.140653495930443,0.140657353159015,0.140649638812965,28.3372863428184,28.3378311665056
131,2022-01-04,2011 AU4 , Earth,0.343163573929592,0.417504083881757,0.269007750305634,13.3599890002219,13.3605701601056
132,2022-01-04,2012 AB11 , Earth,0.238375485968028,0.238376161532478,0.238374810403618,17.6158399835043,17.6164744951351
133,2022-01-04,2014 JJ55 , Earth,0.185267834649383,0.207275321626621,0.164886064452591,6.88462816656021,6.88671681799635
134,2022-01-04,2015 FQ117 , Mercury,0.0600947091174043,0.0600985797819398,0.0600908387500461,17.7079840857747,17.7081224802847
135,2022-01-04,2017 QW1 , Earth,0.1371233644206,0.139776148824686,0.134476743483577,8.01261492229114,8.01503963851531
136,2022-01-04,2019 FZ , Earth,0.460266822926199,0.460267665297135,0.460265980574178,22.791835511998,22.7920895045396
137,2022-01-04,2020 XP2 , Earth,0.207721221576852,0.207725971527862,0.207716471630282,8.70293566088651,8.7044094282862
138,2022-01-04,2021 WC3 , Venus,0.140337867595866,0.140598248046014,0.140077866189877,19.0936434154574,19.0944538091431
139,2022-01-04,322756 , Venus,0.128418342274679,0.128419796003071,0.12841688854828,9.47623272031035,9.4780170096614
140,2022-01-05,2007 AM , Earth,0.18763850915108,0.187642194968746,0.187634823336849,11.3643300970024,11.3655795579001
141,2022-01-05,2008 CO , Earth,0.207952314119568,0.21133039148517,0.205234474123667,4.42522212900825,4.4281166154091
142,2022-01-05,2009 WM105 , Earth,0.231470075112774,0.29135580957798,0.179723574072075,9.73301813947889,9.73420075503577
143,2022-01-05,2014 YT9 , Earth,0.476840524431628,0.476887018544327,0.476794030548321,32.28977585259,32.2899489031488
144,2022-01-05,2018 XY3 , Earth,0.336668558336253,0.336669435795154,0.33666768087831,24.6009427892132,24.6012644922844
145,2022-01-05,2019 AU11 , Earth,0.406177693585787,0.5940853102885,0.226477979770484,15.4123354855947,15.4127611054082
146,2022-01-05,2019 VT , Earth,0.47625565181445,0.524660636004314,0.427923105677095,34.6240830411963,34.6242446231743
147,2022-01-05,2021 NR1 , Venus,0.0990448934317447,0.104290414962541,0.0938184396570889,8.93184083127763,8.93429517970352
148,2022-01-05,2021 VQ3 , Venus,0.0600547843495147,0.0612060331146268,0.058911181669686,14.0991393836322,14.1017038041077
149,2022-01-05,352102 , Earth,0.408570829299179,0.408572430718075,0.408569227881932,23.0432017077845,23.0434847163059
150,2022-01-05,471108 , Earth,0.39297140537019,0.392971956736133,0.39297085400438,9.26247587753511,9.26320787092037
151,2022-01-06,17511 , Earth,0.304981056929827,0.304981450837639,0.304980663022066,18.9158135886781,18.9162754474157
152,2022-01-06,2003 YS17 , Earth,0.291714952144592,0.291715557587904,0.291714346701279,18.7185323631124,18.7190203141117
153,2022-01-06,2006 AN , Earth,0.15414022979917,0.154141449157902,0.154139010447957,4.643153426346,4.64687485171951
154,2022-01-06,2008 DJ , Earth,0.17018518552848,0.170187480638294,0.170182890418899,11.5376478435934,11.5390047434237
155,2022-01-06,2008 YK2 , Earth,0.227264028911595,0.227264829392259,0.227263228432223,15.1021629767022,15.1029392798383
156,2022-01-06,2011 AR26 , Earth,0.464193024794118,0.464194063620722,0.464191985970153,13.5918102438539,13.5922325522316
157,2022-01-06,2012 YL7 , Earth,0.401226861074736,0.406745316009165,0.395708405736576,11.0281017884636,11.0287039454564
158,2022-01-06,2014 WF497 , Earth,0.345203874441181,0.345204660370208,0.345203088512959,14.5441623947595,14.5446930837244
159,2022-01-06,2014 YE15 , Earth,0.0494909337316518,0.0496134820492552,0.0493683946500725,6.37123313553502,6.37967766581341
160,2022-01-06,2017 UG , Earth,0.318157398992597,0.322937245750195,0.313378122223506,10.283569062761,10.2843834093186
161,2022-01-06,2018 RF2 , Earth,0.326740850379464,0.327525759056579,0.325964587892504,11.8254375745639,11.8261271456446
162,2022-01-06,2018 RF2 , Venus,0.106440850579866,0.113609497843708,0.100222162437787,8.39821258700295,8.40064149434224
163,2022-01-06,2019 AM13 , Earth,0.44979046951146,0.449821104151414,0.449759834953271,25.5840657573611,25.5842972997874
164,2022-01-06,2019 CH1 , Venus,0.0493138172102694,0.0493414436220874,0.0492861909378472,25.1963804762741,25.1981280966746
165,2022-01-06,2020 AL , Earth,0.217291973513264,0.270960689595972,0.204795238598343,2.54341225986553,2.54822886320795
166,2022-01-06,2021 AA , Earth,0.134777765126434,0.164292969881349,0.105288489578949,25.8552773795763,25.8560419869523
167,2022-01-06,2021 XG4 , Venus,0.0952788384588256,0.104011543637003,0.0866008738630771,25.3927167559118,25.3936142997048
168,2022-01-07,2006 AL4 , Earth,0.0951837925552868,0.0951845978684413,0.0951829872425759,9.45503521245606,9.45799539315138
169,2022-01-07,2011 JR13 , Earth,0.37422513177744,0.374225524209552,0.374224739346668,24.9929050743524,24.9931899531922
170,2022-01-07,2018 RH3 , Earth,0.255066641907727,0.258536210938695,0.251597102918644,16.2324918362091,16.23313536042
171,2022-01-07,2020 AP1 , Earth,0.0116565977792099,0.0284605867113623,6.93133699852796e-06,5.61120437622824,5.65179413914172
172,2022-01-07,2020 BS , Mars,0.0648795834395018,0.071306641097177,0.0586198467462084,5.75051326496558,5.75128056029974
173,2022-01-07,2021 QC3 , Earth,0.407695672438302,0.408463347035959,0.406928087598884,8.12207670177134,8.12288131590606
174,2022-01-07,216523 , Earth,0.388090986544429,0.38809154993896,0.388090423150074,13.0116471735321,13.0121748135381
175,2022-01-07,494697 , Earth,0.13386890210518,0.133871499227264,0.133866304996298,10.0457663641011,10.0477474657559
176,2022-01-07,496860 , Earth,0.0895471771743638,0.089548447488101,0.0895459068625711,16.7606632895477,16.7624384853282
177,2022-01-08,2000 CR101 , Earth,0.32337926108522,0.323379549200034,0.323378972970387,1.2991423754116,1.30546922075335
178,2022-01-08,2005 KA , Earth,0.264812526718037,0.264813315527122,0.264811737909043,6.71825528797999,6.71975279521512
179,2022-01-08,2016 GD241 , Earth,0.220553091443216,0.296124450753608,0.188085771459736,30.0871158301958,30.0875173581179
180,2022-01-08,2017 YQ5 , Earth,0.15203184716538,0.194054028054535,0.132571274291749,10.7940693951253,10.795692923634
181,2022-01-08,2020 BD11 , Earth,0.242021756258788,0.242026901237551,0.242016611285377,7.40036653319115,7.40185404722813
182,2022-01-08,2020 KW5 , Earth,0.271885245344188,0.302228567063145,0.241595993084838,12.019939085387,12.0207543708933
183,2022-01-08,2021 TJ57 , Venus,0.124309529071744,0.124312800208267,0.124306258087603,17.3837816387151,17.3847865037026
184,2022-01-08,306523 , Earth,0.354066610817511,0.35406769350874,0.354065528127652,9.65043934646947,9.65121910969967
185,2022-01-08,417210 , Earth,0.133649543317997,0.133649856223493,0.133649230412561,11.4078910897763,11.4096385457798
186,2022-01-09,2002 RR25 , Earth,0.33001248589942,0.330013391793707,0.330011580005151,11.1504789902792,11.1512030499546
187,2022-01-09,2011 TO , Earth,0.451861656252446,0.452279187301665,0.451444129618362,22.6355983881537,22.6358588909491
188,2022-01-09,2012 DO8 , Earth,0.342344147911062,0.342899971562986,0.341788534764254,17.1134765637068,17.1139313479752
189,2022-01-09,2015 KX156 , Earth,0.466492197880801,0.484130676223811,0.448855234226792,23.4879398309988,23.488183007048
190,2022-01-09,2015 YA , Earth,0.19866027015011,0.200705116452033,0.196615461441027,6.13401554681935,6.13620169239843
191,2022-01-09,2016 EC157 , Earth,0.365107723528348,0.367001900825196,0.363214320088936,21.7151609955297,21.7154970617971
192,2022-01-09,2020 DT2 , Earth,0.394452620790634,0.401591154531064,0.387314118941357,9.94937376757226,9.95005266935281
193,2022-01-09,2020 YW3 , Earth,0.291520477149639,0.295284097538318,0.287758326433407,9.27265777224888,9.27364340693404
194,2022-01-09,2021 AM2 , Earth,0.223585557790635,0.22362318161575,0.223547934131122,8.43647112143632,8.43788356606561
195,2022-01-09,2021 UF70 , Earth,0.122378174444378,0.122396279069398,0.122360069911982,10.9680557859425,10.970040689637
196,2022-01-10,2012 XP111 , Earth,0.169494029282846,0.178905908024701,0.160119309084788,4.37366107678471,4.37725388871947
197,2022-01-10,2016 YF8 , Earth,0.364309489631354,0.364324483889183,0.364294495467253,15.476667145422,15.4771397063385
198,2022-01-10,2018 FO4 , Earth,0.426874138821674,0.442841366917606,0.410906933954419,7.13732123734663,7.13819571892144
199,2022-01-10,2019 VG6 , Earth,0.069947244789496,0.0699480934486588,0.0699463961362258,11.9383144428855,11.9415048103289
200,2022-01-10,2020 DN3 , Venus,0.0998933383002292,0.137317458622403,0.062841766073932,12.143874818239,12.1456647774374
201,2022-01-10,2021 JY5 , Earth,0.145404392355831,0.145507114405132,0.145301673158623,3.41614428178203,3.42150419868199
202,2022-01-10,348314 , Earth,0.353561149020217,0.35356163773794,0.353560660303337,15.2071118066324,15.2076073640773
203,2022-01-11,2000 AH205 , Earth,0.248345582147994,0.248350373660318,0.248340790635995,19.9721900852909,19.9727272709213
204,2022-01-11,2003 YJ , Earth,0.384082152896308,0.384082814077234,0.384081491717609,17.332606986952,17.3330072258791
205,2022-01-11,2013 YD48 , Earth,0.0374084860932192,0.0374087942230088,0.0374081779776023,14.7634248985235,14.7682486415177
206,2022-01-11,2015 VH2 , Earth,0.40525672632535,0.43442078396286,0.376094617597644,14.5261126618723,14.5265652737543
207,2022-01-11,2016 JE , Earth,0.458912882930133,0.458915324999601,0.458910440862101,15.0611232640924,15.0615087594801
208,2022-01-11,2016 PJ38 , Earth,0.498222017961089,0.506187076000671,0.494671313413517,13.1307096923214,13.1311169736545
209,2022-01-11,2020 BT8 , Earth,0.340089896463386,0.3551527298707,0.327172717575632,8.92157668964122,8.92245481322522
210,2022-01-11,2021 AC , Earth,0.343259643322873,0.343266788495411,0.34325249815215,15.9094766446722,15.9099645404473
211,2022-01-11,2021 AR , Earth,0.336582573185924,0.34576325739918,0.327637998705406,12.8859813505851,12.886595668075
212,2022-01-11,2021 KY1 , Earth,0.33291212730655,0.332990021880468,0.332834232825587,6.54072459710665,6.54194813171805
213,2022-01-12,2002 BF25 , Earth,0.122700382923992,0.122700720351069,0.122700045496984,10.4812164902565,10.4832881185315
214,2022-01-12,2010 AO60 , Earth,0.299131003565798,0.299280777494073,0.298981236132228,16.8633777167209,16.863905918135
215,2022-01-12,2017 DK109 , Earth,0.384296502051872,0.384297523552409,0.384295480979055,8.30461818010984,8.30545302237333
216,2022-01-12,2018 AN2 , Earth,0.105436595135313,0.138699108945476,0.0777207164636829,11.5179446169284,11.5201384553578
217,2022-01-12,2019 EO , Venus,0.0794256886229748,0.0794272736157217,0.0794241036799046,16.47943532939,16.481094319399
218,2022-01-12,2021 AA1 , Earth,0.16387296493704,0.169668013135184,0.158246849832664,12.5578669281305,12.5591616210766
219,2022-01-12,2021 AX3 , Earth,0.202951058545022,0.229632109825199,0.177835296727421,11.2941082629821,11.295270639269
220,2022-01-12,2021 OP , Earth,0.33287680572088,0.341341471914226,0.326337384054494,22.5368609583841,22.5372161248665
221,2022-01-12,2021 QE2 , Earth,0.492441087764998,0.494606142626867,0.490276032586651,15.9400401149402,15.940379555739
222,2022-01-12,2021 TN3 , Earth,0.16984178074874,0.172124587818851,0.167558931810447,4.84920711702472,4.85244120842814
223,2022-01-12,2021 UP5 , Earth,0.236601170371915,0.236765501775081,0.236436868137618,5.1287658224838,5.13096110117718
224,2022-01-13,2014 AZ16 , Earth,0.474804082746375,0.499137658696229,0.450555418684749,22.2881636700689,22.2884154500351
225,2022-01-13,2015 OX78 , Earth,0.19678478443825,0.196785146712751,0.196784422163782,21.5410638178654,21.5416923787594
226,2022-01-13,2017 EH1 , Venus,0.0704828980012918,0.0705046518346565,0.0704611482881722,12.6317963153035,12.6342351263678
227,2022-01-13,2019 BA5 , Earth,0.286613912589745,0.423249964903209,0.150199066313919,16.7243667822205,16.724922632961
228,2022-01-13,2019 NX2 , Earth,0.309019991646934,0.315446672649816,0.302679696122997,16.0459769116087,16.0465142555366
229,2022-01-13,2020 HN3 , Earth,0.158814491620228,0.159287105638693,0.158342172817494,3.90287518295002,3.90717152245403
